,puzzle_img_path,position_normalized
0,./pieces/puzzle341681129.png,0.28125
0,./pieces/puzzle926469354.png,0.296875
0,./pieces/puzzle561651892.png,0.3125
0,./pieces/puzzle395398699.png,0.328125
0,./pieces/puzzle737591979.png,0.34375
0,./pieces/puzzle601181204.png,0.359375
0,./pieces/puzzle903606743.png,0.375
0,./pieces/puzzle419679077.png,0.390625
0,./pieces/puzzle74961177.png,0.40625
0,./pieces/puzzle822514959.png,0.421875
0,./pieces/puzzle812291453.png,0.4375
0,./pieces/puzzle503172070.png,0.453125
0,./pieces/puzzle989549885.png,0.46875
0,./pieces/puzzle77535869.png,0.484375
0,./pieces/puzzle278344649.png,0.5
0,./pieces/puzzle80266251.png,0.515625
0,./pieces/puzzle870324683.png,0.53125
0,./pieces/puzzle325405018.png,0.546875
0,./pieces/puzzle56041447.png,0.5625
0,./pieces/puzzle972188722.png,0.578125
0,./pieces/puzzle268987976.png,0.59375
0,./pieces/puzzle217320520.png,0.609375
0,./pieces/puzzle903685447.png,0.625
0,./pieces/puzzle812458460.png,0.640625
0,./pieces/puzzle859265132.png,0.65625
0,./pieces/puzzle843092303.png,0.671875
0,./pieces/puzzle565295906.png,0.6875
0,./pieces/puzzle732958872.png,0.703125
0,./pieces/puzzle491641167.png,0.71875
0,./pieces/puzzle403554741.png,0.734375
0,./pieces/puzzle630681357.png,0.75
0,./pieces/puzzle193528426.png,0.765625
0,./pieces/puzzle977881507.png,0.78125
0,./pieces/puzzle658378930.png,0.796875
0,./pieces/puzzle887493684.png,0.8125
0,./pieces/puzzle817778660.png,0.828125
0,./pieces/puzzle578732450.png,0.84375
0,./pieces/puzzle756889209.png,0.859375
0,./pieces/puzzle176680278.png,0.875
0,./pieces/puzzle461198877.png,0.890625
0,./pieces/puzzle918083038.png,0.90625
0,./pieces/puzzle820538596.png,0.921875
0,./pieces/puzzle539383912.png,0.9375
0,./pieces/puzzle67068935.png,0.953125
0,./pieces/puzzle261041319.png,0.96875
0,./pieces/puzzle557371119.png,0.984375
0,./pieces/puzzle58203829.png,1.0
0,./pieces/puzzle676413878.png,0.0204081632653061
0,./pieces/puzzle909940279.png,0.0408163265306122
0,./pieces/puzzle807417261.png,0.0612244897959183
0,./pieces/puzzle168356472.png,0.0816326530612244
0,./pieces/puzzle979661289.png,0.1020408163265306
0,./pieces/puzzle842731469.png,0.1224489795918367
0,./pieces/puzzle972218372.png,0.1428571428571428
0,./pieces/puzzle369650132.png,0.1632653061224489
0,./pieces/puzzle620984189.png,0.1836734693877551
0,./pieces/puzzle907625213.png,0.2040816326530612
0,./pieces/puzzle545872422.png,0.2244897959183673
0,./pieces/puzzle434730859.png,0.2448979591836734
0,./pieces/puzzle541712233.png,0.2653061224489796
0,./pieces/puzzle598999924.png,0.2857142857142857
0,./pieces/puzzle711105239.png,0.3061224489795918
0,./pieces/puzzle599896486.png,0.3265306122448979
0,./pieces/puzzle98655527.png,0.3469387755102041
0,./pieces/puzzle586601443.png,0.3673469387755102
0,./pieces/puzzle224280934.png,0.3877551020408163
0,./pieces/puzzle274124942.png,0.4081632653061224
0,./pieces/puzzle432996464.png,0.4285714285714285
0,./pieces/puzzle372742122.png,0.4489795918367347
0,./pieces/puzzle814744122.png,0.4693877551020408
0,./pieces/puzzle22206255.png,0.4897959183673469
0,./pieces/puzzle669438136.png,0.5102040816326531
0,./pieces/puzzle992625635.png,0.5306122448979592
0,./pieces/puzzle210925467.png,0.5510204081632653
0,./pieces/puzzle647066957.png,0.5714285714285714
0,./pieces/puzzle633911060.png,0.5918367346938775
0,./pieces/puzzle218101875.png,0.6122448979591837
0,./pieces/puzzle55833628.png,0.6326530612244898
0,./pieces/puzzle12208177.png,0.6530612244897959
0,./pieces/puzzle352051851.png,0.673469387755102
0,./pieces/puzzle459825954.png,0.6938775510204082
0,./pieces/puzzle57710201.png,0.7142857142857143
0,./pieces/puzzle877100645.png,0.7346938775510204
0,./pieces/puzzle518686818.png,0.7551020408163265
0,./pieces/puzzle190856935.png,0.7755102040816326
0,./pieces/puzzle51913681.png,0.7959183673469388
0,./pieces/puzzle675808309.png,0.8163265306122449
0,./pieces/puzzle259597632.png,0.8367346938775511
0,./pieces/puzzle256617544.png,0.8571428571428571
0,./pieces/puzzle38103287.png,0.8775510204081632
0,./pieces/puzzle263437257.png,0.8979591836734694
0,./pieces/puzzle364398169.png,0.9183673469387756
0,./pieces/puzzle622221715.png,0.9387755102040816
0,./pieces/puzzle668360920.png,0.9591836734693876
0,./pieces/puzzle318417722.png,0.979591836734694
0,./pieces/puzzle143361548.png,1.0
0,./pieces/puzzle459664416.png,0.04
0,./pieces/puzzle865484615.png,0.08
0,./pieces/puzzle817286643.png,0.12
0,./pieces/puzzle468775455.png,0.16
0,./pieces/puzzle180932416.png,0.2
0,./pieces/puzzle587977285.png,0.24
0,./pieces/puzzle195740621.png,0.28
0,./pieces/puzzle882860774.png,0.32
0,./pieces/puzzle815182853.png,0.36
0,./pieces/puzzle58137157.png,0.4
0,./pieces/puzzle348463638.png,0.44
0,./pieces/puzzle503545731.png,0.48
0,./pieces/puzzle804532888.png,0.52
0,./pieces/puzzle73096581.png,0.56
0,./pieces/puzzle953871537.png,0.6
0,./pieces/puzzle777437419.png,0.64
0,./pieces/puzzle195221939.png,0.68
0,./pieces/puzzle612562800.png,0.72
0,./pieces/puzzle264491440.png,0.76
0,./pieces/puzzle923952162.png,0.8
0,./pieces/puzzle419390305.png,0.84
0,./pieces/puzzle22845143.png,0.88
0,./pieces/puzzle411550532.png,0.92
0,./pieces/puzzle288463581.png,0.96
0,./pieces/puzzle686284226.png,1.0
0,./pieces/puzzle190688680.png,0.015625
0,./pieces/puzzle934963961.png,0.03125
0,./pieces/puzzle284794196.png,0.046875
0,./pieces/puzzle136058473.png,0.0625
0,./pieces/puzzle795150027.png,0.078125
0,./pieces/puzzle428618089.png,0.09375
0,./pieces/puzzle836851698.png,0.109375
0,./pieces/puzzle514533622.png,0.125
0,./pieces/puzzle94928535.png,0.140625
0,./pieces/puzzle178052427.png,0.15625
0,./pieces/puzzle446424288.png,0.171875
0,./pieces/puzzle640545447.png,0.1875
0,./pieces/puzzle51450843.png,0.203125
0,./pieces/puzzle853652473.png,0.21875
0,./pieces/puzzle661096120.png,0.234375
0,./pieces/puzzle29057999.png,0.25
0,./pieces/puzzle258849505.png,0.265625
0,./pieces/puzzle902476604.png,0.28125
0,./pieces/puzzle539674246.png,0.296875
0,./pieces/puzzle676866469.png,0.3125
0,./pieces/puzzle842443629.png,0.328125
0,./pieces/puzzle394048159.png,0.34375
0,./pieces/puzzle375686510.png,0.359375
0,./pieces/puzzle162794820.png,0.375
0,./pieces/puzzle637815310.png,0.390625
0,./pieces/puzzle578179625.png,0.40625
0,./pieces/puzzle180208526.png,0.421875
0,./pieces/puzzle220207763.png,0.4375
0,./pieces/puzzle210122734.png,0.453125
0,./pieces/puzzle776745181.png,0.46875
0,./pieces/puzzle469274253.png,0.484375
0,./pieces/puzzle373152241.png,0.5
0,./pieces/puzzle859541238.png,0.515625
0,./pieces/puzzle999501053.png,0.53125
0,./pieces/puzzle735799388.png,0.546875
0,./pieces/puzzle982042315.png,0.5625
0,./pieces/puzzle163043883.png,0.578125
0,./pieces/puzzle865449233.png,0.59375
0,./pieces/puzzle631809717.png,0.609375
0,./pieces/puzzle752015271.png,0.625
0,./pieces/puzzle850635091.png,0.640625
0,./pieces/puzzle833825762.png,0.65625
0,./pieces/puzzle88034732.png,0.671875
0,./pieces/puzzle232089440.png,0.6875
0,./pieces/puzzle618168277.png,0.703125
0,./pieces/puzzle337449504.png,0.71875
0,./pieces/puzzle964031819.png,0.734375
0,./pieces/puzzle476802235.png,0.75
0,./pieces/puzzle80717894.png,0.765625
0,./pieces/puzzle3604766.png,0.78125
0,./pieces/puzzle600499217.png,0.796875
0,./pieces/puzzle92658626.png,0.8125
0,./pieces/puzzle834042443.png,0.828125
0,./pieces/puzzle914363313.png,0.84375
0,./pieces/puzzle79784728.png,0.859375
0,./pieces/puzzle488156100.png,0.875
0,./pieces/puzzle431375630.png,0.890625
0,./pieces/puzzle466632722.png,0.90625
0,./pieces/puzzle421216641.png,0.921875
0,./pieces/puzzle154785720.png,0.9375
0,./pieces/puzzle855546448.png,0.953125
0,./pieces/puzzle519898757.png,0.96875
0,./pieces/puzzle598185169.png,0.984375
0,./pieces/puzzle512165019.png,1.0
0,./pieces/puzzle861980902.png,0.015625
0,./pieces/puzzle536458974.png,0.03125
0,./pieces/puzzle584887139.png,0.046875
0,./pieces/puzzle902937041.png,0.0625
0,./pieces/puzzle309682438.png,0.078125
0,./pieces/puzzle912829075.png,0.09375
0,./pieces/puzzle480137478.png,0.109375
0,./pieces/puzzle294923889.png,0.125
0,./pieces/puzzle65915331.png,0.140625
0,./pieces/puzzle848851918.png,0.15625
0,./pieces/puzzle796406922.png,0.171875
0,./pieces/puzzle821135039.png,0.1875
0,./pieces/puzzle370712759.png,0.203125
0,./pieces/puzzle225518416.png,0.21875
0,./pieces/puzzle976213464.png,0.234375
0,./pieces/puzzle741493367.png,0.25
0,./pieces/puzzle239945943.png,0.265625
0,./pieces/puzzle2339247.png,0.28125
0,./pieces/puzzle274949889.png,0.296875
0,./pieces/puzzle723409188.png,0.3125
0,./pieces/puzzle214234848.png,0.328125
0,./pieces/puzzle106169794.png,0.34375
0,./pieces/puzzle381497679.png,0.359375
0,./pieces/puzzle925818635.png,0.375
0,./pieces/puzzle128350682.png,0.390625
0,./pieces/puzzle763203729.png,0.40625
0,./pieces/puzzle18670620.png,0.421875
0,./pieces/puzzle376927217.png,0.4375
0,./pieces/puzzle614937522.png,0.453125
0,./pieces/puzzle117467597.png,0.46875
0,./pieces/puzzle203356019.png,0.484375
0,./pieces/puzzle329126128.png,0.5
0,./pieces/puzzle409437657.png,0.515625
0,./pieces/puzzle748264304.png,0.53125
0,./pieces/puzzle183962318.png,0.546875
0,./pieces/puzzle306844688.png,0.5625
0,./pieces/puzzle922886623.png,0.578125
0,./pieces/puzzle226068285.png,0.59375
0,./pieces/puzzle250058370.png,0.609375
0,./pieces/puzzle185973407.png,0.625
0,./pieces/puzzle458155046.png,0.640625
0,./pieces/puzzle54106013.png,0.65625
0,./pieces/puzzle334165317.png,0.671875
0,./pieces/puzzle732472633.png,0.6875
0,./pieces/puzzle695407088.png,0.703125
0,./pieces/puzzle33111014.png,0.71875
0,./pieces/puzzle471976088.png,0.734375
0,./pieces/puzzle216749912.png,0.75
0,./pieces/puzzle522670819.png,0.765625
0,./pieces/puzzle389069017.png,0.78125
0,./pieces/puzzle585586091.png,0.796875
0,./pieces/puzzle753954712.png,0.8125
0,./pieces/puzzle920653911.png,0.828125
0,./pieces/puzzle259617755.png,0.84375
0,./pieces/puzzle154426189.png,0.859375
0,./pieces/puzzle739625939.png,0.875
0,./pieces/puzzle225121820.png,0.890625
0,./pieces/puzzle555130811.png,0.90625
0,./pieces/puzzle636674239.png,0.921875
0,./pieces/puzzle436717905.png,0.9375
0,./pieces/puzzle353573108.png,0.953125
0,./pieces/puzzle997380805.png,0.96875
0,./pieces/puzzle210617303.png,0.984375
0,./pieces/puzzle596283026.png,1.0
0,./pieces/puzzle747360791.png,0.0625
0,./pieces/puzzle315014889.png,0.125
0,./pieces/puzzle805653551.png,0.1875
0,./pieces/puzzle435184215.png,0.25
0,./pieces/puzzle557849803.png,0.3125
0,./pieces/puzzle353845924.png,0.375
0,./pieces/puzzle935871528.png,0.4375
0,./pieces/puzzle541098076.png,0.5
0,./pieces/puzzle552035866.png,0.5625
0,./pieces/puzzle582846486.png,0.625
0,./pieces/puzzle37655689.png,0.6875
0,./pieces/puzzle359881508.png,0.75
0,./pieces/puzzle853559678.png,0.8125
0,./pieces/puzzle734942158.png,0.875
0,./pieces/puzzle521660213.png,0.9375
0,./pieces/puzzle307292870.png,1.0
0,./pieces/puzzle325873929.png,0.0277777777777777
0,./pieces/puzzle649751896.png,0.0555555555555555
0,./pieces/puzzle171101974.png,0.0833333333333333
0,./pieces/puzzle642880952.png,0.1111111111111111
0,./pieces/puzzle781228779.png,0.1388888888888889
0,./pieces/puzzle888341779.png,0.1666666666666666
0,./pieces/puzzle812703303.png,0.1944444444444444
0,./pieces/puzzle160518053.png,0.2222222222222222
0,./pieces/puzzle720158975.png,0.25
0,./pieces/puzzle190162696.png,0.2777777777777778
0,./pieces/puzzle480726493.png,0.3055555555555556
0,./pieces/puzzle109596616.png,0.3333333333333333
0,./pieces/puzzle3548329.png,0.3611111111111111
0,./pieces/puzzle234771848.png,0.3888888888888889
0,./pieces/puzzle5293459.png,0.4166666666666667
0,./pieces/puzzle759912664.png,0.4444444444444444
0,./pieces/puzzle449591111.png,0.4722222222222222
0,./pieces/puzzle882913347.png,0.5
0,./pieces/puzzle166202366.png,0.5277777777777778
0,./pieces/puzzle717110393.png,0.5555555555555556
0,./pieces/puzzle93222527.png,0.5833333333333334
0,./pieces/puzzle473476517.png,0.6111111111111112
0,./pieces/puzzle79761668.png,0.6388888888888888
0,./pieces/puzzle814655369.png,0.6666666666666666
0,./pieces/puzzle716489265.png,0.6944444444444444
0,./pieces/puzzle821398013.png,0.7222222222222222
0,./pieces/puzzle470504067.png,0.75
0,./pieces/puzzle882935179.png,0.7777777777777778
0,./pieces/puzzle195099860.png,0.8055555555555556
0,./pieces/puzzle456190710.png,0.8333333333333334
0,./pieces/puzzle526368290.png,0.8611111111111112
0,./pieces/puzzle726758885.png,0.8888888888888888
0,./pieces/puzzle874686257.png,0.9166666666666666
0,./pieces/puzzle984510346.png,0.9444444444444444
0,./pieces/puzzle359325458.png,0.9722222222222222
0,./pieces/puzzle833255707.png,1.0
0,./pieces/puzzle849886149.png,0.015625
0,./pieces/puzzle261984680.png,0.03125
0,./pieces/puzzle952769332.png,0.046875
0,./pieces/puzzle356284349.png,0.0625
0,./pieces/puzzle169765145.png,0.078125
0,./pieces/puzzle541729447.png,0.09375
0,./pieces/puzzle539581557.png,0.109375
0,./pieces/puzzle997330978.png,0.125
0,./pieces/puzzle107986299.png,0.140625
0,./pieces/puzzle242919406.png,0.15625
0,./pieces/puzzle916920305.png,0.171875
0,./pieces/puzzle493814801.png,0.1875
0,./pieces/puzzle799547958.png,0.203125
0,./pieces/puzzle117052031.png,0.21875
0,./pieces/puzzle103224271.png,0.234375
0,./pieces/puzzle861339112.png,0.25
0,./pieces/puzzle864428656.png,0.265625
0,./pieces/puzzle680133502.png,0.28125
0,./pieces/puzzle153259370.png,0.296875
0,./pieces/puzzle544615805.png,0.3125
0,./pieces/puzzle664364163.png,0.328125
0,./pieces/puzzle112645542.png,0.34375
0,./pieces/puzzle316497503.png,0.359375
0,./pieces/puzzle669359666.png,0.375
0,./pieces/puzzle871338736.png,0.390625
0,./pieces/puzzle539722124.png,0.40625
0,./pieces/puzzle878125936.png,0.421875
0,./pieces/puzzle871633179.png,0.4375
0,./pieces/puzzle36302758.png,0.453125
0,./pieces/puzzle11481410.png,0.46875
0,./pieces/puzzle311620933.png,0.484375
0,./pieces/puzzle403875174.png,0.5
0,./pieces/puzzle993126891.png,0.515625
0,./pieces/puzzle466119715.png,0.53125
0,./pieces/puzzle591483489.png,0.546875
0,./pieces/puzzle338724774.png,0.5625
0,./pieces/puzzle971151413.png,0.578125
0,./pieces/puzzle719966321.png,0.59375
0,./pieces/puzzle457214276.png,0.609375
0,./pieces/puzzle526305441.png,0.625
0,./pieces/puzzle968119386.png,0.640625
0,./pieces/puzzle727453273.png,0.65625
0,./pieces/puzzle782545928.png,0.671875
0,./pieces/puzzle614861352.png,0.6875
0,./pieces/puzzle767939512.png,0.703125
0,./pieces/puzzle604610606.png,0.71875
0,./pieces/puzzle523638225.png,0.734375
0,./pieces/puzzle302920016.png,0.75
0,./pieces/puzzle561013474.png,0.765625
0,./pieces/puzzle656757088.png,0.78125
0,./pieces/puzzle736280934.png,0.796875
0,./pieces/puzzle794132170.png,0.8125
0,./pieces/puzzle796404275.png,0.828125
0,./pieces/puzzle100636201.png,0.84375
0,./pieces/puzzle965503147.png,0.859375
0,./pieces/puzzle978769016.png,0.875
0,./pieces/puzzle821435691.png,0.890625
0,./pieces/puzzle747781703.png,0.90625
0,./pieces/puzzle653540153.png,0.921875
0,./pieces/puzzle522235022.png,0.9375
0,./pieces/puzzle694378956.png,0.953125
0,./pieces/puzzle374904682.png,0.96875
0,./pieces/puzzle107081232.png,0.984375
0,./pieces/puzzle813381021.png,1.0
0,./pieces/puzzle444886054.png,0.04
0,./pieces/puzzle60867540.png,0.08
0,./pieces/puzzle107277583.png,0.12
0,./pieces/puzzle816394542.png,0.16
0,./pieces/puzzle824513273.png,0.2
0,./pieces/puzzle149288801.png,0.24
0,./pieces/puzzle938504041.png,0.28
0,./pieces/puzzle360891486.png,0.32
0,./pieces/puzzle815491584.png,0.36
0,./pieces/puzzle313028510.png,0.4
0,./pieces/puzzle738547253.png,0.44
0,./pieces/puzzle994418623.png,0.48
0,./pieces/puzzle310697868.png,0.52
0,./pieces/puzzle500530105.png,0.56
0,./pieces/puzzle511891851.png,0.6
0,./pieces/puzzle785638195.png,0.64
0,./pieces/puzzle463338941.png,0.68
0,./pieces/puzzle104266448.png,0.72
0,./pieces/puzzle915415247.png,0.76
0,./pieces/puzzle575130456.png,0.8
0,./pieces/puzzle540417552.png,0.84
0,./pieces/puzzle195023330.png,0.88
0,./pieces/puzzle960460146.png,0.92
0,./pieces/puzzle183918625.png,0.96
0,./pieces/puzzle467388837.png,1.0
0,./pieces/puzzle863668562.png,0.0625
0,./pieces/puzzle690904428.png,0.125
0,./pieces/puzzle555572990.png,0.1875
0,./pieces/puzzle542218116.png,0.25
0,./pieces/puzzle304729086.png,0.3125
0,./pieces/puzzle640051546.png,0.375
0,./pieces/puzzle539855308.png,0.4375
0,./pieces/puzzle43526677.png,0.5
0,./pieces/puzzle378695744.png,0.5625
0,./pieces/puzzle606371638.png,0.625
0,./pieces/puzzle774720497.png,0.6875
0,./pieces/puzzle886706575.png,0.75
0,./pieces/puzzle233704681.png,0.8125
0,./pieces/puzzle801759661.png,0.875
0,./pieces/puzzle471728293.png,0.9375
0,./pieces/puzzle650464983.png,1.0
0,./pieces/puzzle175617392.png,0.0625
0,./pieces/puzzle106909165.png,0.125
0,./pieces/puzzle260705856.png,0.1875
0,./pieces/puzzle109735093.png,0.25
0,./pieces/puzzle412974650.png,0.3125
0,./pieces/puzzle279850998.png,0.375
0,./pieces/puzzle498843323.png,0.4375
0,./pieces/puzzle587831082.png,0.5
0,./pieces/puzzle836874600.png,0.5625
0,./pieces/puzzle118898754.png,0.625
0,./pieces/puzzle580650629.png,0.6875
0,./pieces/puzzle314220343.png,0.75
0,./pieces/puzzle761994262.png,0.8125
0,./pieces/puzzle432261321.png,0.875
0,./pieces/puzzle749599874.png,0.9375
0,./pieces/puzzle678665994.png,1.0
0,./pieces/puzzle917849885.png,0.04
0,./pieces/puzzle195552161.png,0.08
0,./pieces/puzzle735936668.png,0.12
0,./pieces/puzzle854409885.png,0.16
0,./pieces/puzzle612705664.png,0.2
0,./pieces/puzzle199477870.png,0.24
0,./pieces/puzzle637780455.png,0.28
0,./pieces/puzzle384047309.png,0.32
0,./pieces/puzzle819134163.png,0.36
0,./pieces/puzzle398187184.png,0.4
0,./pieces/puzzle447284983.png,0.44
0,./pieces/puzzle628224389.png,0.48
0,./pieces/puzzle404138454.png,0.52
0,./pieces/puzzle294636223.png,0.56
0,./pieces/puzzle245251367.png,0.6
0,./pieces/puzzle350144196.png,0.64
0,./pieces/puzzle708053811.png,0.68
0,./pieces/puzzle450403758.png,0.72
0,./pieces/puzzle765593341.png,0.76
0,./pieces/puzzle415839775.png,0.8
0,./pieces/puzzle618338975.png,0.84
0,./pieces/puzzle119115306.png,0.88
0,./pieces/puzzle289333790.png,0.92
0,./pieces/puzzle215118128.png,0.96
0,./pieces/puzzle61755236.png,1.0
0,./pieces/puzzle466628887.png,0.04
0,./pieces/puzzle816209210.png,0.08
0,./pieces/puzzle216115795.png,0.12
0,./pieces/puzzle47862264.png,0.16
0,./pieces/puzzle509622208.png,0.2
0,./pieces/puzzle208635659.png,0.24
0,./pieces/puzzle25942703.png,0.28
0,./pieces/puzzle338327376.png,0.32
0,./pieces/puzzle848284855.png,0.36
0,./pieces/puzzle107145228.png,0.4
0,./pieces/puzzle59996954.png,0.44
0,./pieces/puzzle412978812.png,0.48
0,./pieces/puzzle504037210.png,0.52
0,./pieces/puzzle712040751.png,0.56
0,./pieces/puzzle756560322.png,0.6
0,./pieces/puzzle844008058.png,0.64
0,./pieces/puzzle276077142.png,0.68
0,./pieces/puzzle632787129.png,0.72
0,./pieces/puzzle587193991.png,0.76
0,./pieces/puzzle882611301.png,0.8
0,./pieces/puzzle838339918.png,0.84
0,./pieces/puzzle225461223.png,0.88
0,./pieces/puzzle593171630.png,0.92
0,./pieces/puzzle112849375.png,0.96
0,./pieces/puzzle887933418.png,1.0
0,./pieces/puzzle45799680.png,0.015625
0,./pieces/puzzle347364623.png,0.03125
0,./pieces/puzzle205931629.png,0.046875
0,./pieces/puzzle701190888.png,0.0625
0,./pieces/puzzle678534193.png,0.078125
0,./pieces/puzzle674374198.png,0.09375
0,./pieces/puzzle66518530.png,0.109375
0,./pieces/puzzle706215505.png,0.125
0,./pieces/puzzle903739409.png,0.140625
0,./pieces/puzzle493434645.png,0.15625
0,./pieces/puzzle967363784.png,0.171875
0,./pieces/puzzle992933787.png,0.1875
0,./pieces/puzzle693164549.png,0.203125
0,./pieces/puzzle884215950.png,0.21875
0,./pieces/puzzle783072492.png,0.234375
0,./pieces/puzzle546272542.png,0.25
0,./pieces/puzzle470082393.png,0.265625
0,./pieces/puzzle408874609.png,0.28125
0,./pieces/puzzle917208317.png,0.296875
0,./pieces/puzzle974396914.png,0.3125
0,./pieces/puzzle985709497.png,0.328125
0,./pieces/puzzle284073694.png,0.34375
0,./pieces/puzzle457625844.png,0.359375
0,./pieces/puzzle547919759.png,0.375
0,./pieces/puzzle378126700.png,0.390625
0,./pieces/puzzle338063251.png,0.40625
0,./pieces/puzzle391480526.png,0.421875
0,./pieces/puzzle674886003.png,0.4375
0,./pieces/puzzle946947169.png,0.453125
0,./pieces/puzzle996055574.png,0.46875
0,./pieces/puzzle927092070.png,0.484375
0,./pieces/puzzle755279896.png,0.5
0,./pieces/puzzle356017630.png,0.515625
0,./pieces/puzzle640662456.png,0.53125
0,./pieces/puzzle667731405.png,0.546875
0,./pieces/puzzle833434158.png,0.5625
0,./pieces/puzzle995072583.png,0.578125
0,./pieces/puzzle401245486.png,0.59375
0,./pieces/puzzle160160298.png,0.609375
0,./pieces/puzzle953323941.png,0.625
0,./pieces/puzzle723614507.png,0.640625
0,./pieces/puzzle248934343.png,0.65625
0,./pieces/puzzle794904095.png,0.671875
0,./pieces/puzzle161359321.png,0.6875
0,./pieces/puzzle785357381.png,0.703125
0,./pieces/puzzle631454282.png,0.71875
0,./pieces/puzzle720940227.png,0.734375
0,./pieces/puzzle436550007.png,0.75
0,./pieces/puzzle413366459.png,0.765625
0,./pieces/puzzle240888304.png,0.78125
0,./pieces/puzzle1075215.png,0.796875
0,./pieces/puzzle374648914.png,0.8125
0,./pieces/puzzle69172288.png,0.828125
0,./pieces/puzzle809302424.png,0.84375
0,./pieces/puzzle650903080.png,0.859375
0,./pieces/puzzle7175784.png,0.875
0,./pieces/puzzle535047592.png,0.890625
0,./pieces/puzzle170288915.png,0.90625
0,./pieces/puzzle651734715.png,0.921875
0,./pieces/puzzle195912669.png,0.9375
0,./pieces/puzzle54742790.png,0.953125
0,./pieces/puzzle996526690.png,0.96875
0,./pieces/puzzle776863068.png,0.984375
0,./pieces/puzzle265440162.png,1.0
0,./pieces/puzzle543956155.png,0.015625
0,./pieces/puzzle289788102.png,0.03125
0,./pieces/puzzle32317732.png,0.046875
0,./pieces/puzzle805721033.png,0.0625
0,./pieces/puzzle368020630.png,0.078125
0,./pieces/puzzle149870054.png,0.09375
0,./pieces/puzzle808785875.png,0.109375
0,./pieces/puzzle744267138.png,0.125
0,./pieces/puzzle577191541.png,0.140625
0,./pieces/puzzle545267714.png,0.15625
0,./pieces/puzzle324401111.png,0.171875
0,./pieces/puzzle664603840.png,0.1875
0,./pieces/puzzle899541603.png,0.203125
0,./pieces/puzzle389572996.png,0.21875
0,./pieces/puzzle936140456.png,0.234375
0,./pieces/puzzle685511539.png,0.25
0,./pieces/puzzle96549597.png,0.265625
0,./pieces/puzzle447271737.png,0.28125
0,./pieces/puzzle900178493.png,0.296875
0,./pieces/puzzle472204979.png,0.3125
0,./pieces/puzzle117967637.png,0.328125
0,./pieces/puzzle978824508.png,0.34375
0,./pieces/puzzle788804323.png,0.359375
0,./pieces/puzzle229775923.png,0.375
0,./pieces/puzzle927147493.png,0.390625
0,./pieces/puzzle689886354.png,0.40625
0,./pieces/puzzle43613317.png,0.421875
0,./pieces/puzzle741023733.png,0.4375
0,./pieces/puzzle744785346.png,0.453125
0,./pieces/puzzle780351082.png,0.46875
0,./pieces/puzzle343356912.png,0.484375
0,./pieces/puzzle354716258.png,0.5
0,./pieces/puzzle299799694.png,0.515625
0,./pieces/puzzle72606398.png,0.53125
0,./pieces/puzzle155766305.png,0.546875
0,./pieces/puzzle773862168.png,0.5625
0,./pieces/puzzle547979224.png,0.578125
0,./pieces/puzzle142011693.png,0.59375
0,./pieces/puzzle982480097.png,0.609375
0,./pieces/puzzle356515857.png,0.625
0,./pieces/puzzle211099038.png,0.640625
0,./pieces/puzzle72576088.png,0.65625
0,./pieces/puzzle187863215.png,0.671875
0,./pieces/puzzle184659865.png,0.6875
0,./pieces/puzzle551821282.png,0.703125
0,./pieces/puzzle563318960.png,0.71875
0,./pieces/puzzle165789909.png,0.734375
0,./pieces/puzzle256631823.png,0.75
0,./pieces/puzzle204808902.png,0.765625
0,./pieces/puzzle594270267.png,0.78125
0,./pieces/puzzle934587438.png,0.796875
0,./pieces/puzzle99363966.png,0.8125
0,./pieces/puzzle831039240.png,0.828125
0,./pieces/puzzle809335491.png,0.84375
0,./pieces/puzzle14580304.png,0.859375
0,./pieces/puzzle68329325.png,0.875
0,./pieces/puzzle214466716.png,0.890625
0,./pieces/puzzle464059252.png,0.90625
0,./pieces/puzzle70703032.png,0.921875
0,./pieces/puzzle327964975.png,0.9375
0,./pieces/puzzle46949728.png,0.953125
0,./pieces/puzzle369730249.png,0.96875
0,./pieces/puzzle95020196.png,0.984375
0,./pieces/puzzle240945972.png,1.0
0,./pieces/puzzle768097190.png,0.04
0,./pieces/puzzle467043887.png,0.08
0,./pieces/puzzle380754895.png,0.12
0,./pieces/puzzle204960024.png,0.16
0,./pieces/puzzle334615687.png,0.2
0,./pieces/puzzle316851519.png,0.24
0,./pieces/puzzle945645038.png,0.28
0,./pieces/puzzle785473923.png,0.32
0,./pieces/puzzle114861658.png,0.36
0,./pieces/puzzle428674224.png,0.4
0,./pieces/puzzle324575893.png,0.44
0,./pieces/puzzle81428011.png,0.48
0,./pieces/puzzle77509955.png,0.52
0,./pieces/puzzle892337935.png,0.56
0,./pieces/puzzle299435361.png,0.6
0,./pieces/puzzle994399818.png,0.64
0,./pieces/puzzle578656706.png,0.68
0,./pieces/puzzle634953711.png,0.72
0,./pieces/puzzle847368585.png,0.76
0,./pieces/puzzle585348339.png,0.8
0,./pieces/puzzle119390498.png,0.84
0,./pieces/puzzle93433095.png,0.88
0,./pieces/puzzle901967361.png,0.92
0,./pieces/puzzle667149420.png,0.96
0,./pieces/puzzle941729443.png,1.0
0,./pieces/puzzle820125796.png,0.04
0,./pieces/puzzle277305951.png,0.08
0,./pieces/puzzle868396547.png,0.12
0,./pieces/puzzle19145838.png,0.16
0,./pieces/puzzle493781749.png,0.2
